album,album_type,track_number,id_track,name,popularity,explicit,duration_ms,release_date,artists
Super Show 2 (The 2nd Asia Tour Concert Album),album,1,3ZcbT0p6F6FmwED15F9Att,"Our Love - Rearranged, Live",8,False,228280,2009-12-10,['SUPER JUNIOR']
Super Show 2 (The 2nd Asia Tour Concert Album),album,2,0JmPNCJJAK7miBlkUxuqtW,Who Am I? - Live,14,False,205200,2009-12-10,['CHOI SIWON']
Super Show 2 (The 2nd Asia Tour Concert Album),album,3,2KLUWr2rVH2oWsznbGdAon,At Least There's Still You - Live,12,False,257653,2009-12-10,['SUPER JUNIOR']
Super Show 2 (The 2nd Asia Tour Concert Album),album,4,1yckkUoWcAXKs1GqQzkmqf,Me (迷) - Live,11,False,239613,2009-12-10,['SUPER JUNIOR']
Super Show 2 (The 2nd Asia Tour Concert Album),album,5,6nzhcZO7xFNJ93PGnBg9n7,"Shining Star - Rearranged, Live",9,False,265573,2009-12-10,['SUPER JUNIOR']
Super Show 2 (The 2nd Asia Tour Concert Album),album,6,746KM3Z6cJiizhwgGUDI6w,"Sorry, Sorry - Remix, Live",8,False,287986,2009-12-10,['SUPER JUNIOR']
Super Show 2 (The 2nd Asia Tour Concert Album),album,7,7tnApWZmqpsPgDw8Zmk6ST,Superman - Live,10,False,204120,2009-12-10,['SUPER JUNIOR']
Super Show 2 (The 2nd Asia Tour Concert Album),album,8,4WfZatXFiSNPOlHxPG4P05,Rokuko - Live,8,False,181680,2009-12-10,['SUPER JUNIOR']
Super Show 2 (The 2nd Asia Tour Concert Album),album,9,7m5yDR7xXX2LLrJhrB7rab,Gee - Live,12,False,201600,2009-12-10,['SUPER JUNIOR']
Super Show 2 (The 2nd Asia Tour Concert Album),album,10,5MfzCHhMVHKHhMjEidrEv7,"Sunny - Rearranged, Live",8,False,187960,2009-12-10,['SUPER JUNIOR']
Super Show 2 (The 2nd Asia Tour Concert Album),album,11,47g8lS0VieNwoTSBBKAUhJ,"Pajama Party - Rearranged, Live",10,False,199840,2009-12-10,['SUPER JUNIOR']
Super Show 2 (The 2nd Asia Tour Concert Album),album,12,3OBuv796GwiIogmij5Tvgl,Carnival - Live,7,False,206360,2009-12-10,['SUPER JUNIOR']
Super Show 2 (The 2nd Asia Tour Concert Album),album,13,3nnHqgy9PnHAdOBwiaixwE,Sapphire Blue - Live,7,False,175733,2009-12-10,['SUPER JUNIOR']
Super Show 2 (The 2nd Asia Tour Concert Album),album,14,7hbP7KLlsh701F4ZzSVt3n,Marry U - Live,8,False,197186,2009-12-10,['SUPER JUNIOR']
Super Show 2 (The 2nd Asia Tour Concert Album),album,15,4fFjSmnQjYkkXIW0IswGd9,"Sorry, Sorry - Studio Version",31,False,300186,2009-12-10,['SUPER JUNIOR']
Super Show 2 (The 2nd Asia Tour Concert Album),album,16,3AK4Qj4hQDvqBkIGZ0WXof,"Sorry, Sorry - Remix, Studio Version",12,False,290240,2009-12-10,['SUPER JUNIOR']
Super Show 2 (The 2nd Asia Tour Concert Album),album,17,3hLFVhBb9j8Y3lsa0WzFeB,"It's you - Rearranged, Studio Version",11,False,250813,2009-12-10,['SUPER JUNIOR']
Super Show 2 (The 2nd Asia Tour Concert Album),album,18,2IklIKExFrAbQqIiAehJag,Puff the Magic Dragon - Studio Version,10,False,217320,2009-12-10,['SUPER JUNIOR']
Super Show 2 (The 2nd Asia Tour Concert Album),album,19,3IJ9mEwYDJcwI4H69M9hjH,"Shining Star - Rearranged, Studio Version",9,False,262146,2009-12-10,['SUPER JUNIOR']
"쏘리 쏘리 Sorry, Sorry - The 3rd Album",album,1,5w18nowVMRZrC5Na9Vxoth,"쏘리 쏘리 Sorry, Sorry",58,False,232333,2009-03-11,['SUPER JUNIOR']
"쏘리 쏘리 Sorry, Sorry - The 3rd Album",album,2,0ZVAUR4AaS9qSRL8Qs5XaS,니가 좋은 이유 Why I Like You,34,False,225226,2009-03-11,['SUPER JUNIOR']
"쏘리 쏘리 Sorry, Sorry - The 3rd Album",album,3,6GkrKJrpUKrIeMKuslIUA0,마주치지 말자 Let's Not…,31,False,220866,2009-03-11,['SUPER JUNIOR']
"쏘리 쏘리 Sorry, Sorry - The 3rd Album",album,4,2P8kTieZHYLGYy5LKcu4gj,앤젤라 Angela,27,False,201893,2009-03-11,['SUPER JUNIOR']
"쏘리 쏘리 Sorry, Sorry - The 3rd Album",album,5,6TJDInwRZQwBpQ9FWBdJD6,Reset,29,False,223626,2009-03-11,['SUPER JUNIOR']
"쏘리 쏘리 Sorry, Sorry - The 3rd Album",album,6,75JevVZ3aAOfambsnaJ5Hi,Monster,25,False,228120,2009-03-11,['SUPER JUNIOR']
"쏘리 쏘리 Sorry, Sorry - The 3rd Album",album,7,4GPd2FxhhoscpyGGfcWyLa,What If,27,False,206453,2009-03-11,['SUPER JUNIOR']
"쏘리 쏘리 Sorry, Sorry - The 3rd Album",album,8,6UIPzF82zVLJXWMbHrdPDT,이별… 넌 쉽니 Heartquake,26,False,247426,2009-03-11,"['SUPER JUNIOR', 'U-KNOW', 'Micky']"
"쏘리 쏘리 Sorry, Sorry - The 3rd Album",album,9,34xZCOe862c0wkCjC6CvOc,Club No.1,22,False,189466,2009-03-11,"['SUPER JUNIOR', 'Yeonhee Lee']"
"쏘리 쏘리 Sorry, Sorry - The 3rd Album",album,10,1nfrvid2rx2IplCmiQKiPF,Happy Together,29,False,214813,2009-03-11,['SUPER JUNIOR']
"쏘리 쏘리 Sorry, Sorry - The 3rd Album",album,11,62I1RrLmdrG5OhN3QJHZg1,죽어있는 것 Dead At Heart,23,False,249933,2009-03-11,['SUPER JUNIOR']
"쏘리 쏘리 Sorry, Sorry - The 3rd Album",album,12,6m0aN1t3VstYplvSWAsYEH,Shining Star,29,False,205386,2009-03-11,['SUPER JUNIOR']
Super Show (The 1st Asia Tour Concert Album),album,1,2YIxSSXp9Ood8JvEysOlar,Welcome to SJ World - Live,6,False,266626,2008-05-18,['SUPER JUNIOR']
Super Show (The 1st Asia Tour Concert Album),album,2,3YNOOvEt49Kr8mymKGg6Hs,Twins - Live,7,False,200453,2008-05-18,['SUPER JUNIOR']
Super Show (The 1st Asia Tour Concert Album),album,3,3vK158obYbzophy4rLjOu4,Intro+Rock This House - Live,5,False,223493,2008-05-18,['SUPER JUNIOR']
Super Show (The 1st Asia Tour Concert Album),album,4,31wVdKQQelIvuTsv8LhdEf,Intro+Don't Don - Live,5,False,371973,2008-05-18,['SUPER JUNIOR']
Super Show (The 1st Asia Tour Concert Album),album,5,3NSTVkuuSvAzGfevyTHMsv,Asian Freak Show - Live,5,False,62160,2008-05-18,['SUPER JUNIOR']
Super Show (The 1st Asia Tour Concert Album),album,6,6GPrb9HKJjDz1kvHGlGVlI,A Man in Love - Live,15,False,276013,2008-05-18,['SUPER JUNIOR']
Super Show (The 1st Asia Tour Concert Album),album,7,1GAZSeZO8aMWLHibLLmdsi,Mirror - Live,9,False,244520,2008-05-18,['SUPER JUNIOR']
Super Show (The 1st Asia Tour Concert Album),album,8,15WB9fGMuUthfKvZ3gatnO,Ment 1 - Live,4,False,279293,2008-05-18,['SUPER JUNIOR']
Super Show (The 1st Asia Tour Concert Album),album,9,3lLXZ1xA4v2dxMCLzytfQq,She's Gone - Live,9,False,278040,2008-05-18,['SUPER JUNIOR']
Super Show (The 1st Asia Tour Concert Album),album,10,0O7SfyFn4HL8gx43NUuvRK,You're My Endless Love - Live,7,False,273813,2008-05-18,['SUPER JUNIOR']
Super Show (The 1st Asia Tour Concert Album),album,11,1GDWeG3HjN9CMmStsiKq4k,Dancing Out - Live,8,False,222053,2008-05-18,['SUPER JUNIOR']
Super Show (The 1st Asia Tour Concert Album),album,12,5HSTG4VJY0VPdCFK215tv2,The Night Chicago Died - Live,9,False,226240,2008-05-18,['SUPER JUNIOR']
Super Show (The 1st Asia Tour Concert Album),album,13,15jFQAbLvuNyiEONUVTcaS,My Everything - Live,9,False,175293,2008-05-18,['SUPER JUNIOR']
Super Show (The 1st Asia Tour Concert Album),album,14,00htspCJlcVJrlVEU4VGOa,처음 느낌 그대로 - Live,8,False,260466,2008-05-18,['SUPER JUNIOR']
Super Show (The 1st Asia Tour Concert Album),album,15,5EuCZsvoDgVUjrNvSnTi9g,Doll - Live,7,False,207733,2008-05-18,['SUPER JUNIOR']
Super Show (The 1st Asia Tour Concert Album),album,16,0APOmKse6qUAUxV82o3IDq,걸음을 멈추고 - Live,8,False,252560,2008-05-18,['SUPER JUNIOR']
Super Show (The 1st Asia Tour Concert Album),album,17,52xHC5OypOe5Q9r7qy0Bzr,Luxembourg - Live,5,False,144506,2008-05-18,['SUPER JUNIOR']
Super Show (The 1st Asia Tour Concert Album),album,1,36TDDPzXaWYpCf7MDu5TGI,Rokuko - Live,7,False,208760,2008-05-18,['SUPER JUNIOR']
Super Show (The 1st Asia Tour Concert Album),album,2,0zhwxm9fzEjxSJGhKOyzxv,첫차 - Live,6,False,148093,2008-05-18,['SUPER JUNIOR']
Super Show (The 1st Asia Tour Concert Album),album,3,0igWvk193q8FXHSb5VDsjG,나같은건 없는건가요 - Live,6,False,192680,2008-05-18,['SUPER JUNIOR']
Super Show (The 1st Asia Tour Concert Album),album,4,216OjzvrMvJLj1wUhHFQOc,H.I.T - Live,8,False,225506,2008-05-18,['SUPER JUNIOR']
Super Show (The 1st Asia Tour Concert Album),album,5,7oJnhaanuYr1hiLD3ihUat,One Love - Live,8,False,221666,2008-05-18,['SUPER JUNIOR']
Super Show (The 1st Asia Tour Concert Album),album,6,3aZZMAOFRFnsv29Y3jBrPp,"Hate U, Love U - Live",6,False,227986,2008-05-18,['SUPER JUNIOR']
Super Show (The 1st Asia Tour Concert Album),album,7,6lBWceop0KGfbSLW1MkY1W,Ment 2 - Live,4,False,57053,2008-05-18,['SUPER JUNIOR']
Super Show (The 1st Asia Tour Concert Album),album,8,7pwlddM0Yxl72DTxMJANhD,Marry U - Live,8,False,239346,2008-05-18,['SUPER JUNIOR']
Super Show (The 1st Asia Tour Concert Album),album,9,75CFIpn77vyvEvXKzdPHIp,Y.M.C.A - Live,6,False,148226,2008-05-18,['SUPER JUNIOR']
Super Show (The 1st Asia Tour Concert Album),album,10,245WO1BxYh0WiJAStJHlBs,Wonder Boy - Live,18,False,197933,2008-05-18,['SUPER JUNIOR']
Super Show (The 1st Asia Tour Concert Album),album,11,1iHHIiNtLqVndz1pkyEdqo,First Snow - Live,9,False,205333,2008-05-18,['SUPER JUNIOR']
Super Show (The 1st Asia Tour Concert Album),album,12,6iSX2Khx7ijqVNyzZpptvm,Ment 3 - Live,3,False,78346,2008-05-18,['SUPER JUNIOR']
Super Show (The 1st Asia Tour Concert Album),album,13,5kgwViUHXS05NyK8HKh4sf,The girl is mine - Live,8,False,197746,2008-05-18,['SUPER JUNIOR']
Super Show (The 1st Asia Tour Concert Album),album,14,39RIb2dzntDAzVbsozXZAH,U - Live,8,False,276933,2008-05-18,['SUPER JUNIOR']
Super Show (The 1st Asia Tour Concert Album),album,15,2vwU7LkYtFp4tPjRD04Vee,행복 - Live,16,False,205226,2008-05-18,['SUPER JUNIOR']
Super Show (The 1st Asia Tour Concert Album),album,16,5zzPufkS8tLWdM8EsCh14i,Way For Love - Live,6,False,187346,2008-05-18,['SUPER JUNIOR']
Super Show (The 1st Asia Tour Concert Album),album,17,734jS22FY595I4l7aGgCty,Believe - Live,10,False,285333,2008-05-18,['SUPER JUNIOR']
Super Show (The 1st Asia Tour Concert Album),album,18,4g65R3ZChmucdK0Nu0Cydh,Miracle - Live,8,False,273040,2008-05-18,['SUPER JUNIOR']
Super Show (The 1st Asia Tour Concert Album),album,19,5WgdTZsMLozUWHJZicjGJv,One Love - Studio Version,17,False,217186,2008-05-18,['SUPER JUNIOR']
돈돈! Don't Don,album,1,4K5OvEAa35FTORioqjTHPz,돈 돈! Don't Don,35,False,252026,2007-09-20,['SUPER JUNIOR']
돈돈! Don't Don,album,2,74HdB7HajGGtv5fjqjbOoK,소원이 있나요 Sapphire Blue,28,False,204800,2007-09-20,['SUPER JUNIOR']
돈돈! Don't Don,album,3,5XVOq0DjzWWs5bch9NZHa7,말하자면 You're My Endless Love,27,False,272946,2007-09-20,['SUPER JUNIOR']
돈돈! Don't Don,album,4,33wfPeX9S5j1ACyeSZVwk4,"미워 Hate U, Love U",24,False,227586,2007-09-20,['SUPER JUNIOR']
돈돈! Don't Don,album,5,1QrlFxCPC1fc5AvTvTaOTJ,Disco Drive,23,False,248373,2007-09-20,['SUPER JUNIOR']
돈돈! Don't Don,album,6,5gy62OiW2cri7dyir11hsL,Marry U,38,False,199146,2007-09-20,['SUPER JUNIOR']
돈돈! Don't Don,album,7,5TurXIoN6jBE9zKC9XzBM4,I Am,18,False,211400,2007-09-20,['SUPER JUNIOR']
돈돈! Don't Don,album,8,58N85CzYerejgXXMatpcYr,사랑이 떠나다 She's Gone,30,False,278720,2007-09-20,['SUPER JUNIOR']
돈돈! Don't Don,album,9,1HF0N73xWcE3YHp7719ADY,Missin' U,17,False,223600,2007-09-20,['SUPER JUNIOR']
돈돈! Don't Don,album,10,68RnXHAMYjcGSv7HqpWqvq,거울 Mirror,26,False,242093,2007-09-20,['SUPER JUNIOR']
돈돈! Don't Don,album,11,6QXZsOZ0M1hPf80nqD1doX,우리들의 사랑 Our Love,25,False,230240,2007-09-20,['SUPER JUNIOR']
돈돈! Don't Don,album,12,4FbegTEnTr4xdzeSyFH0qZ,Midnight Fantasy,18,False,241666,2007-09-20,['SUPER JUNIOR']
돈돈! Don't Don,album,13,1FsAJrdlBS0WmBzztR14ya,Thank You,20,False,217640,2007-09-20,['SUPER JUNIOR']
돈돈! Don't Don,album,14,7uZHdKqj94ZfBPNepwAuD0,아주 먼 옛날 Song for You - Bonus Track,29,False,220680,2007-09-20,['SUPER JUNIOR']
Super Junior 05,album,1,50mJUXTFaqSTpqppyPPnvp,Miracle,37,False,176640,2005-12-05,['SUPER JUNIOR']
Super Junior 05,album,2,0C4NNrGcJJ21Kc5FwrFCY3,Twins (Knock Out),32,False,201080,2005-12-05,['SUPER JUNIOR']
Super Junior 05,album,3,153n72huHMyuEc9Yisn3CZ,You Are the One,23,False,232053,2005-12-05,['SUPER JUNIOR']
Super Junior 05,album,4,3dXOf1lGArFhsR5uDR2SWP,Rock This House,17,False,188240,2005-12-05,['SUPER JUNIOR']
Super Junior 05,album,5,0PFhpl99gdEFnS6Jm1RC4U,차근차근 Way for Love,23,False,197186,2005-12-05,['SUPER JUNIOR']
Super Junior 05,album,6,1KBxrjLmHQf993Q0cjYbHj,So I,31,False,223213,2005-12-05,['SUPER JUNIOR']
Super Junior 05,album,7,68IsixFjR9Q3dxzxfFeI3k,Over,16,False,195946,2005-12-05,['SUPER JUNIOR']
Super Junior 05,album,8,5OM3oHDEupU6Qse4jZaFYX,Keep in Touch,16,False,271200,2005-12-05,['SUPER JUNIOR']
Super Junior 05,album,9,2bzNIwg7FmcX11Avh1MC4h,L.O.V.E.,18,False,216560,2005-12-05,['SUPER JUNIOR']
Super Junior 05,album,10,0Il83cLuIAYa4ghaxwLM4F,Believe,33,False,294160,2005-12-05,['SUPER JUNIOR']
Super Junior 05,album,11,6inv4kYrZjX7fZbzaVkUwA,Twins (Knock Out) - Instrumental,10,False,200133,2005-12-05,['SUPER JUNIOR']
The Road : Celebration - The 11th Album Vol.2,single,1,1z3TKT67SglIzFmHM7xxyK,Celebrate,50,False,213280,2022-12-15,['SUPER JUNIOR']
The Road : Celebration - The 11th Album Vol.2,single,2,4X7A2hcDjNeF9Zr6k1T20P,Hate Christmas,43,False,190226,2022-12-15,['SUPER JUNIOR']
The Road : Celebration - The 11th Album Vol.2,single,3,2LtWOIzMvmrROFjNCmZQO7,Snowman,43,False,194653,2022-12-15,['SUPER JUNIOR']
The Road : Celebration - The 11th Album Vol.2,single,4,5ptZGIBkHFMqkOotQrkFbA,White Love,47,False,171546,2022-12-15,['SUPER JUNIOR']
The Road : Celebration - The 11th Album Vol.2,single,5,1XsrcWQF2OinWALGShEBEC,If only you - Special Track,43,False,230093,2022-12-15,['SUPER JUNIOR']
The Road : Keep on Going - The 11th Album Vol.1,single,1,1VJdjvyLMRUQ0HH8byGDZt,Mango,52,False,199213,2022-07-12,['SUPER JUNIOR']
The Road : Keep on Going - The 11th Album Vol.1,single,2,1SXZfwwTzeL0nmEBEvlYzA,Don't Wait,45,False,179360,2022-07-12,['SUPER JUNIOR']
The Road : Keep on Going - The 11th Album Vol.1,single,3,3Bbpf9UyIHYJi2cZSxnbP5,My Wish,42,False,246373,2022-07-12,['SUPER JUNIOR']
The Road : Keep on Going - The 11th Album Vol.1,single,4,3mqJQ1zU9KY0tqSeX1Q6S6,Everyday,41,False,179386,2022-07-12,['SUPER JUNIOR']
The Road : Keep on Going - The 11th Album Vol.1,single,5,2nG6ZeHKpfTgowpzZs0frU,Always,39,False,232320,2022-07-12,['SUPER JUNIOR']
The Road : Winter for Spring,single,1,0Zbl0vvoYlHO5GPuEE8nJq,Callin',44,False,228093,2022-02-28,['SUPER JUNIOR']
The Road : Winter for Spring,single,2,0ZQQUIm8sMewQQyRZxxX2a,Analogue Radio,38,False,205653,2022-02-28,['SUPER JUNIOR']
The Road : Winter for Spring,single,3,3ZGwYnvaNSGdHWuZ38ZUdu,Callin' - Instrumental,13,False,228093,2022-02-28,['SUPER JUNIOR']
The Road : Winter for Spring,single,4,5QxqIG6jYELmPjLswUdfbh,Analogue Radio - Instrumental,11,False,205653,2022-02-28,['SUPER JUNIOR']
The Melody,single,1,5FqgslYHEkv51KtapyWsBZ,The Melody,39,False,191213,2020-11-06,['SUPER JUNIOR']
I THINK U,single,1,1LLXQQKJrzGY4y1KRtvRpZ,Fly to the Moon,17,False,187293,2020-01-29,['SUPER JUNIOR']
I THINK U,single,2,0Q7bSW614HhAiDjvPpuwTZ,I Think I - Japanese Version,13,False,202669,2020-01-29,['SUPER JUNIOR']
I THINK U,single,3,0DcqwMsVbzSMGezN1Sfyhw,Spotlight,14,False,200186,2020-01-29,['SUPER JUNIOR']
I THINK U,single,4,7taMx48vELkbBX8dAb0Cn8,BLUE,17,False,243266,2020-01-29,['SUPER JUNIOR']
I THINK U,single,5,307pQSR9i7JQmRnURdVl0E,愛が教えてくれたこと,18,False,218266,2020-01-29,['SUPER JUNIOR']
I Think I (Japanese Version),single,1,6zYxvIPea63uMeC88rb5YZ,I Think I - Japanese Version,16,False,202669,2020-01-29,['SUPER JUNIOR']
One More Time,single,1,71ax09SvKzLb1mwlQeAYMU,One More Time - Otra Vez,26,False,185733,2018-11-28,"['SUPER JUNIOR', 'Reik']"
One More Time,single,2,2Y1XRtC5YYDq8gJH9d5rDZ,Wow! Wow!! Wow!!!,21,False,201680,2018-11-28,['SUPER JUNIOR']
One More Time,single,3,27ZwENvMWRcckCnHngDPjU,Make You Smile,19,False,193520,2018-11-28,['SUPER JUNIOR']
One More Time,single,4,4KbZFe2sLJKWRPbf9Aihff,One More Time - Otra Vez Inst,14,False,183813,2018-11-28,"['SUPER JUNIOR', 'Reik']"
One More Time,single,5,1yMoDf3dDrZM68bvGALcJo,Wow! Wow!! Wow!!! - Inst,4,False,201666,2018-11-28,['SUPER JUNIOR']
One More Time,single,6,5w5OwmHYYXP433OBWVXssx,Make You Smile - Inst,5,False,195440,2018-11-28,['SUPER JUNIOR']
One More Time - Special Mini Album,single,1,1Zz7lQOhWPYh8dNQCwVkdG,One More Time (Otra Vez),46,False,186468,2018-10-08,"['SUPER JUNIOR', 'Reik']"
One More Time - Special Mini Album,single,2,1tTXWKvit9oYJAPhzdwpaT,One More Time (Otra Vez) - SJ Ver.,22,False,186451,2018-10-08,['SUPER JUNIOR']
One More Time - Special Mini Album,single,3,7aUtN39ANDkiI2owHqf9C9,Animals,24,False,211426,2018-10-08,['SUPER JUNIOR']
One More Time - Special Mini Album,single,4,7ufUUzddmfwitmCAFHsWr3,Ahora Te Puedes Marchar,42,False,190453,2018-10-08,['SUPER JUNIOR']
Animals,single,1,6Pqc7nJCJcxfTMrmNMNTr6,Animals,32,False,211422,2018-09-27,['SUPER JUNIOR']
Lo Siento,single,1,1WjMyxLcAUiQpgNMhiw6Fj,Lo Siento,20,False,226183,2018-04-24,"['SUPER JUNIOR', 'Leslie Grace', 'Play-N-Skillz']"
Super Duper - SM STATION,single,1,1fxrwpwKOFGDBCxyHUFH5a,Super Duper,28,False,194332,2018-03-23,['SUPER JUNIOR']
Super Duper - SM STATION,single,2,4makiHTrfGfel08X6ld1JH,Super Duper - Instrumental,5,False,194332,2018-03-23,['SUPER JUNIOR']
Devil / Magic,single,1,5bjTMEQw6kNhJYleOt8wSA,Devil,20,False,217053,2016-01-06,['SUPER JUNIOR']
Devil / Magic,single,2,33J1N6JLz8Rot9rYjy5WQe,Magic,17,False,216213,2016-01-06,['SUPER JUNIOR']
MAMACITA -AYAYA-,single,1,5F2HaXkpHYBm2oI29rupZv,MAMACITA -AYAYA-,18,False,207600,2014-12-17,['SUPER JUNIOR']
MAMACITA -AYAYA-,single,2,09jOpOkO0W4qxtKB4aAKa5,月蝕 -LUNAR ECLIPSE-,22,False,247066,2014-12-17,['SUPER JUNIOR']
Blue World,single,1,3Cj9cfI83SmOjfEUaapKog,Blue World,23,False,201333,2013-12-11,['SUPER JUNIOR']
Blue World,single,2,4fmwfdKpSIlLbEmem1OQZs,CANDY,14,False,203946,2013-12-11,['SUPER JUNIOR']
"Sexy, Free & Single",single,1,2gVUU6cUYgsExc7X70FrTo,"Sexy, Free & Single",27,False,224533,2012-08-22,['SUPER JUNIOR']
"Sexy, Free & Single",single,2,2ew0GKF5cdoZmnRwAc4MUh,Our Love,12,False,370973,2012-08-22,['SUPER JUNIOR']
Opera,single,1,3isoUpV2iQ85unttRTAvL1,Opera,25,False,181880,2012-05-09,['SUPER JUNIOR']
Opera,single,2,19Ir2LUZhE3EqpCo6voP0l,Way,16,False,286800,2012-05-09,['SUPER JUNIOR']
Mr. Simple,single,1,23GWmLq9VggWMzWr4PsbQF,Mr.Simple,22,False,239133,2011-12-07,['SUPER JUNIOR']
Mr. Simple,single,2,3p4hKO0MuCLDwV3MypIO5q,Snow white,18,False,246213,2011-12-07,['SUPER JUNIOR']
美人(BONAMANA),single,1,7zTnwz4rGdvQ1foxDYtZfq,美人(BONAMANA) - Japanese Version,18,False,240866,2011-06-08,['SUPER JUNIOR']
THE PRESIDENT DRAMA OST Part.1,single,1,26dBQr6YNT7O1jtnq8HWyE,Bite the lips,14,False,215599,2010-12-15,['SUPER JUNIOR']
THE PRESIDENT DRAMA OST Part.1,single,2,0yPB4TdgBzAaIe5xR3GfT0,Bite the lips (Inst.),2,False,214036,2010-12-15,['SUPER JUNIOR']
Dreams Come True,single,1,7FrSESXuHix9bHDOqdJ1yc,Victory Korea,17,False,198791,2010-05-20,['SUPER JUNIOR']
Dreams Come True,single,2,58xPb1OGeMruvMy2IkIaRH,Victory Korea (Ost Ver.),7,False,198608,2010-05-20,['SUPER JUNIOR']
Dreams Come True,single,3,3xK96bHxBQv7k44e7hqx4m,Victory Korea (inst),3,False,198112,2010-05-20,['SUPER JUNIOR']
너라고 It's You,single,1,2TG8kKgwsyyZU8lZIH6SZ1,너라고 It's You,49,False,231493,2009-05-14,['SUPER JUNIOR']
너라고 It's You,single,2,4QmkGIbUq0gs06frrqZ5GJ,그녀는 위험해 She Wants It,21,False,234866,2009-05-14,['SUPER JUNIOR']
너라고 It's You,single,3,3mdfpqAbveQaMna3gauns0,사랑이 죽는 병 Love Disease,28,False,210293,2009-05-14,['SUPER JUNIOR']
너라고 It's You,single,4,7xBa47sejx7gl8RRQSiSFS,첫번째 이야기 Love U More,20,False,188573,2009-05-14,['SUPER JUNIOR']
U,single,1,7HKkudjI7pofH9oDqt3Y1T,U,45,False,226746,2006-06-07,['SUPER JUNIOR']
U,single,2,0iyjPYJDbAAUdGEBMbTUhb,Endless Moment,22,False,217666,2006-06-07,['SUPER JUNIOR']
U,single,3,70pVLm86DCETC4JTvRNu0C,Lovely Day,27,False,181693,2006-06-07,['SUPER JUNIOR']
